,artist,track_title,year,lyric,total_week,peak
334,Fergie,Clumsy,2008,My world is crushed and I'm all alone,12,5
335,Fergie,Clumsy,2008,The love bug crawls right back up,12,5
336,Fergie,Clumsy,2008,And bites me and I'm back,12,5
337,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
338,Fergie,Clumsy,2008,(In love),12,5
339,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
340,Fergie,Clumsy,2008,(Oh God),12,5
341,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
342,Fergie,Clumsy,2008,(I'm back in love),12,5
343,Fergie,Clumsy,2008,Can't help it,12,5
344,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
345,Fergie,Clumsy,2008,"(I'm back in love, yeah)",12,5
346,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
347,Fergie,Clumsy,2008,"(I'm back in love, yeah baby)",12,5
348,Fergie,Clumsy,2008,"Can't help it, the girl can't help it",12,5
349,Fergie,Clumsy,2008,"(I'm back in love, yeah)",12,5
350,Fergie,Clumsy,2008,Can't help it,12,5
351,Fergie,Clumsy,2008,(I know you got me),12,5
352,Fergie,Clumsy,2008,"You got me trippin', stumblin', flippin', fumblin'",12,5
353,Fergie,Clumsy,2008,Clumsy 'cause I'm fallin' in love,12,5
354,Fergie,Clumsy,2008,"You got me slippin', tumblin', sinkin', fumblin'",12,5
355,Fergie,Clumsy,2008,Clumsy 'cause I'm fallin' in love,12,5
356,Fergie,Clumsy,2008,So in love with you,12,5
357,Fergie,Clumsy,2008,Clumsy 'cause I'm fallin' in love,12,5
358,Fergie,Clumsy,2008,"You got me slippin', tumblin', sinkin', fumblin'",12,5
359,Fergie,Clumsy,2008,Clumsy 'cause I'm fallin' in love,12,5
360,Fergie,Clumsy,2008,So in love with you,12,5
361,Fergie,Clumsy,2008,"So in love with you, so in love with you",12,5
362,Colbie Caillat,Bubbly,2008,Will you count me in?,27,5
363,Colbie Caillat,Bubbly,2008,I've been awake for a while now,27,5
364,Colbie Caillat,Bubbly,2008,You got me feelin' like a child now,27,5
365,Colbie Caillat,Bubbly,2008,'Cause every time I see your bubbly face,27,5
366,Colbie Caillat,Bubbly,2008,I get the tinglies in a silly place,27,5
367,Colbie Caillat,Bubbly,2008,It starts in my toes,27,5
368,Colbie Caillat,Bubbly,2008,And I crinkle my nose,27,5
369,Colbie Caillat,Bubbly,2008,"Wherever it goes, I always know",27,5
370,Colbie Caillat,Bubbly,2008,That you make me smile,27,5
371,Colbie Caillat,Bubbly,2008,Please stay for a while now,27,5
372,Colbie Caillat,Bubbly,2008,"Just take your time, wherever you go",27,5
373,Colbie Caillat,Bubbly,2008,The rain is fallin' on my window pane,27,5
374,Colbie Caillat,Bubbly,2008,But we are hidin' in a safer place,27,5
375,Colbie Caillat,Bubbly,2008,Under cover stayin' dry and warm,27,5
376,Colbie Caillat,Bubbly,2008,You give me feelings that I adore,27,5
377,Colbie Caillat,Bubbly,2008,They start in my toes,27,5
378,Colbie Caillat,Bubbly,2008,Make me crinkle my nose,27,5
379,Colbie Caillat,Bubbly,2008,"Wherever it goes, I always know",27,5
380,Colbie Caillat,Bubbly,2008,That you make me smile,27,5
381,Colbie Caillat,Bubbly,2008,Please stay for a while now,27,5
382,Colbie Caillat,Bubbly,2008,"Just take your time, wherever you go",27,5
383,Colbie Caillat,Bubbly,2008,"But what am I gonna say,",27,5
384,Colbie Caillat,Bubbly,2008,When you make me feel this way?,27,5
385,Colbie Caillat,Bubbly,2008,I just... mmmmm...,27,5
386,Colbie Caillat,Bubbly,2008,And it starts in my toes,27,5
387,Colbie Caillat,Bubbly,2008,Makes me crinkle my nose,27,5
388,Colbie Caillat,Bubbly,2008,"Wherever it goes, I always know",27,5
389,Colbie Caillat,Bubbly,2008,That you make me smile,27,5
390,Colbie Caillat,Bubbly,2008,Please stay for a while now,27,5
391,Colbie Caillat,Bubbly,2008,"Just take your time, wherever you go",27,5
392,Colbie Caillat,Bubbly,2008,I've been asleep for a while now,27,5
393,Colbie Caillat,Bubbly,2008,You tuck me in just like a child now,27,5
394,Colbie Caillat,Bubbly,2008,'Cause every time you hold me in your arms,27,5
395,Colbie Caillat,Bubbly,2008,I'm comfortable enough to feel your warmth,27,5
396,Colbie Caillat,Bubbly,2008,It starts in my soul,27,5
397,Colbie Caillat,Bubbly,2008,And I lose all control,27,5
398,Colbie Caillat,Bubbly,2008,"When you kiss my nose, the feelin' shows",27,5
399,Colbie Caillat,Bubbly,2008,'Cause you make me smile,27,5
400,Colbie Caillat,Bubbly,2008,"Baby, just take your time now",27,5
401,Colbie Caillat,Bubbly,2008,Holdin' me tight,27,5
402,Colbie Caillat,Bubbly,2008,"Wherever, wherever, wherever you go",27,5
403,Colbie Caillat,Bubbly,2008,"Wherever, wherever, wherever you go",27,5
404,Colbie Caillat,Bubbly,2008,"Oh, wherever you go",27,5
405,Colbie Caillat,Bubbly,2008,I always know,27,5
406,Colbie Caillat,Bubbly,2008,'Cause you make me smile,27,5
407,Colbie Caillat,Bubbly,2008,Even just for a while,27,5
408,Finger Eleven,Paralyzer,2008,I hold on so nervously to me and my drink ,30,6
409,Finger Eleven,Paralyzer,2008,I wish it was cooling me,30,6
410,Finger Eleven,Paralyzer,2008,"But so far has not been good, it's been shitty",30,6
411,Finger Eleven,Paralyzer,2008,And I feel awkward as I should,30,6
412,Finger Eleven,Paralyzer,2008,This club has got to be the most pretentious thing,30,6
413,Finger Eleven,Paralyzer,2008,Since I thought you and me,30,6
414,Finger Eleven,Paralyzer,2008,"Well, I am imagining a dark lit place",30,6
415,Finger Eleven,Paralyzer,2008,Or your place or my place,30,6
416,Finger Eleven,Paralyzer,2008,"Well I'm not paralyzed, but I seem to be struck by you",30,6
417,Finger Eleven,Paralyzer,2008,I want to make you move because you're standing still,30,6
418,Finger Eleven,Paralyzer,2008,If your body matches what your eyes can do,30,6
419,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
420,Finger Eleven,Paralyzer,2008,"I hold out for one more drink, before I think",30,6
421,Finger Eleven,Paralyzer,2008,I'm looking too desperately,30,6
422,Finger Eleven,Paralyzer,2008,"But so far has not been fun, I should just stay home",30,6
423,Finger Eleven,Paralyzer,2008,If one thing really means one,30,6
424,Finger Eleven,Paralyzer,2008,This club will hopefully be closed in three weeks,30,6
425,Finger Eleven,Paralyzer,2008,That would be cool with me,30,6
426,Finger Eleven,Paralyzer,2008,"Well, I'm still imagining a dark lit place",30,6
427,Finger Eleven,Paralyzer,2008,Or your place or my place,30,6
428,Finger Eleven,Paralyzer,2008,"Well I'm not paralyzed, but I seem to be struck by you",30,6
429,Finger Eleven,Paralyzer,2008,I want to make you move because you're standing still,30,6
430,Finger Eleven,Paralyzer,2008,If your body matches what your eyes can do,30,6
431,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
432,Finger Eleven,Paralyzer,2008,"Well I'm not paralyzed, but I seem to be struck by you",30,6
433,Finger Eleven,Paralyzer,2008,I want to make you move because you're standing still,30,6
434,Finger Eleven,Paralyzer,2008,If your body matches what your eyes can do,30,6
435,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
436,Finger Eleven,Paralyzer,2008,"Not paralyzed, but I seem to be struck by you",30,6
437,Finger Eleven,Paralyzer,2008,I want to make you move because you're standing still,30,6
438,Finger Eleven,Paralyzer,2008,If your body matches what your eyes can do,30,6
439,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
440,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
441,Finger Eleven,Paralyzer,2008,You'll probably move right through me on my way to you,30,6
442,Sara Bareilles,Love Song,2008,Head under water,9,9
443,Sara Bareilles,Love Song,2008,And they tell me,9,9
444,Sara Bareilles,Love Song,2008,To breathe easy for a while,9,9
445,Sara Bareilles,Love Song,2008,The breathing gets harder,9,9
446,Sara Bareilles,Love Song,2008,Even I know that,9,9
447,Sara Bareilles,Love Song,2008,You made room for me,9,9
448,Sara Bareilles,Love Song,2008,But it's too soon to see,9,9
449,Sara Bareilles,Love Song,2008,If I'm happy in your hands,9,9
450,Sara Bareilles,Love Song,2008,I'm unusually hard to hold on to,9,9
451,Sara Bareilles,Love Song,2008,Blank stares at blank pages,9,9
452,Sara Bareilles,Love Song,2008,No easy way to say this,9,9
453,Sara Bareilles,Love Song,2008,You mean well but you make this hard on me,9,9
454,Sara Bareilles,Love Song,2008,I'm not gonna write you a love song,9,9
455,Sara Bareilles,Love Song,2008,'Cause you ask for it,9,9
456,Sara Bareilles,Love Song,2008,'Cause you need one,9,9
457,Sara Bareilles,Love Song,2008,"You see, I'm not gonna write you a love song",9,9
458,Sara Bareilles,Love Song,2008,'Cause you tell me it's,9,9
459,Sara Bareilles,Love Song,2008,Make or breakin' this if you're on your way,9,9
460,Sara Bareilles,Love Song,2008,I'm not gonna write you to stay,9,9
461,Sara Bareilles,Love Song,2008,If all you have is leavin',9,9
462,Sara Bareilles,Love Song,2008,I'ma need a better reason,9,9
463,Sara Bareilles,Love Song,2008,To write you a love song today (Yeah),9,9
464,Sara Bareilles,Love Song,2008,"Today, yeah",9,9
465,Sara Bareilles,Love Song,2008,I learned the hard way,9,9
466,Sara Bareilles,Love Song,2008,That they all say,9,9
467,Sara Bareilles,Love Song,2008,Things you wanna hear,9,9
468,Sara Bareilles,Love Song,2008,And my heavy heart,9,9
469,Sara Bareilles,Love Song,2008,Sinks deep down under you and your twisted words,9,9
470,Sara Bareilles,Love Song,2008,Your help just hurts,9,9
471,Sara Bareilles,Love Song,2008,You are not what I thought you were,9,9
472,Sara Bareilles,Love Song,2008,Hello to high and dry,9,9
473,Sara Bareilles,Love Song,2008,Convinced me to please you,9,9
474,Sara Bareilles,Love Song,2008,Made me think that I need this too,9,9
475,Sara Bareilles,Love Song,2008,I'm tryin' to let you hear me as I am,9,9
476,Sara Bareilles,Love Song,2008,I'm not gonna write you a love song,9,9
477,Sara Bareilles,Love Song,2008,'Cause you ask for it,9,9
478,Sara Bareilles,Love Song,2008,'Cause you need one,9,9
479,Sara Bareilles,Love Song,2008,"You see, I'm not gonna write you a love song",9,9
480,Sara Bareilles,Love Song,2008,'Cause you tell me it's,9,9
481,Sara Bareilles,Love Song,2008,Make or breakin' this if you're on your way,9,9
482,Sara Bareilles,Love Song,2008,I'm not gonna write you to stay,9,9
483,Sara Bareilles,Love Song,2008,If all you have is leavin',9,9
484,Sara Bareilles,Love Song,2008,I'ma need a better reason,9,9
485,Sara Bareilles,Love Song,2008,To write you a love song today,9,9
486,Sara Bareilles,Love Song,2008,"Promise me (Ah, ah, ah)",9,9
487,Sara Bareilles,Love Song,2008,"That you'll leave the light on (Ah, ah, ah)",9,9
488,Sara Bareilles,Love Song,2008,"To help me see (Ah, ah, ah)",9,9
489,Sara Bareilles,Love Song,2008,"With daylight, my guide, gone (Ah, ah, ah)",9,9
490,Sara Bareilles,Love Song,2008,"'Cause I believe, there's a way (Ah, ah, ah)",9,9
491,Sara Bareilles,Love Song,2008,You can love me because I say I won't write you a love song,9,9
492,Sara Bareilles,Love Song,2008,'Cause you ask for it,9,9
493,Sara Bareilles,Love Song,2008,'Cause you need one (Mhm),9,9
494,Sara Bareilles,Love Song,2008,"You see, I'm not gonna write you a love song (ooh)",9,9
495,Sara Bareilles,Love Song,2008,'Cause you tell me it's,9,9
496,Sara Bareilles,Love Song,2008,Make or breakin' this,9,9
497,Sara Bareilles,Love Song,2008,"Is that why you wanted, a love song? (Yeah)",9,9
498,Sara Bareilles,Love Song,2008,'Cause you asked for it,9,9
499,Sara Bareilles,Love Song,2008,'Cause you need one,9,9
500,Sara Bareilles,Love Song,2008,"You see, I'm not gonna write you a love song (Write you a love song)",9,9
501,Sara Bareilles,Love Song,2008,'Cause you tell me it's,9,9
502,Sara Bareilles,Love Song,2008,Make or breakin' this,9,9
503,Sara Bareilles,Love Song,2008,"If you're on your way (Oh, oh)",9,9
504,Sara Bareilles,Love Song,2008,I'm not gonna write you to stay,9,9
505,Sara Bareilles,Love Song,2008,If your heart is nowhere in it,9,9
506,Sara Bareilles,Love Song,2008,I don't want it for a minute (for a minute),9,9
507,Sara Bareilles,Love Song,2008,"Babe, I'll walk the seven seas (the seven seas)",9,9
508,Sara Bareilles,Love Song,2008,When I believe that there's a reason,9,9
509,Sara Bareilles,Love Song,2008,To write you a love song today (write you a love song today),9,9
510,Sara Bareilles,Love Song,2008,"Today, yeah",9,9
511,Jordin Sparks,Tattoo,2008,"Oh, oh, oh",14,8
512,Jordin Sparks,Tattoo,2008,"No matter what you say about love, I keep coming back for more",14,8
513,Jordin Sparks,Tattoo,2008,"Keep my hand in the fire, sooner or later ",14,8
514,Jordin Sparks,Tattoo,2008,I get what I'm asking for,14,8
515,Jordin Sparks,Tattoo,2008,"No matter what you say about life, I learn every time I bleed",14,8
516,Jordin Sparks,Tattoo,2008,"That truth is a stranger, my soul is in danger ",14,8
517,Jordin Sparks,Tattoo,2008,I gotta let my spirit be free ,14,8
518,Jordin Sparks,Tattoo,2008,"To admit that I'm wrong, and then change my mind",14,8
519,Jordin Sparks,Tattoo,2008,"Sorry, but I have to move on and leave you behind",14,8
520,Jordin Sparks,Tattoo,2008,"I can't waste time, so give it a moment",14,8
521,Jordin Sparks,Tattoo,2008,I realize nothing's broken,14,8
522,Jordin Sparks,Tattoo,2008,Don't need to worry 'bout everything I've done,14,8
523,Jordin Sparks,Tattoo,2008,Live every second like it was my last one,14,8
524,Jordin Sparks,Tattoo,2008,"Don't look back, got a new direction",14,8
525,Jordin Sparks,Tattoo,2008,"I loved you once, needed protection",14,8
526,Jordin Sparks,Tattoo,2008,You're still a part of everything I do,14,8
527,Jordin Sparks,Tattoo,2008,"You're on my heart, just like a tattoo",14,8
528,Jordin Sparks,Tattoo,2008,"Just like a tattoo, I'll always have you",14,8
529,Jordin Sparks,Tattoo,2008,(I'll always have you,14,8
530,Jordin Sparks,Tattoo,2008,I'll always have you),14,8
531,Jordin Sparks,Tattoo,2008,I'm sick of playing all of these games,14,8
532,Jordin Sparks,Tattoo,2008,It's not about taking sides,14,8
533,Jordin Sparks,Tattoo,2008,"When I looked in the mirror, didn't deliver",14,8
534,Jordin Sparks,Tattoo,2008,It hurt enough to think that I could stop,14,8
535,Jordin Sparks,Tattoo,2008,Admit that I'm wrong and then change my mind,14,8
536,Jordin Sparks,Tattoo,2008,"Sorry, but I've gotta be strong and leave you behind ",14,8
537,Jordin Sparks,Tattoo,2008,"I can't waste time, so give it a moment",14,8
538,Jordin Sparks,Tattoo,2008,I realize nothing's broken,14,8
539,Jordin Sparks,Tattoo,2008,Don't need to worry 'bout everything I've done,14,8
540,Jordin Sparks,Tattoo,2008,Live every second like it was my last one,14,8
541,Jordin Sparks,Tattoo,2008,"Don't look back, got a new direction",14,8
542,Jordin Sparks,Tattoo,2008,"I loved you once, needed protection",14,8
543,Jordin Sparks,Tattoo,2008,You're still a part of everything I do,14,8
544,Jordin Sparks,Tattoo,2008,"You're on my heart, just like a tattoo",14,8
545,Jordin Sparks,Tattoo,2008,"Just like a tattoo, I'll always have you",14,8
546,Jordin Sparks,Tattoo,2008,(I'll always have you),14,8
547,Jordin Sparks,Tattoo,2008,If I live every moment,14,8
548,Jordin Sparks,Tattoo,2008,Won't change any moment,14,8
549,Jordin Sparks,Tattoo,2008,It's still a part of me and you,14,8
550,Jordin Sparks,Tattoo,2008,I will never regret you,14,8
551,Jordin Sparks,Tattoo,2008,Still the memory of you,14,8
552,Jordin Sparks,Tattoo,2008,Marks everything I do,14,8
553,Jordin Sparks,Tattoo,2008,Oooh,14,8
554,Jordin Sparks,Tattoo,2008,"I can't waste time, so give it a moment",14,8
555,Jordin Sparks,Tattoo,2008,I realize nothing's broken,14,8
556,Jordin Sparks,Tattoo,2008,Don't need to worry 'bout everything I've done,14,8
557,Jordin Sparks,Tattoo,2008,Live every second like it was my last one,14,8
558,Jordin Sparks,Tattoo,2008,"Don't look back, got a new direction",14,8
559,Jordin Sparks,Tattoo,2008,"I loved you once, needed protection",14,8
560,Jordin Sparks,Tattoo,2008,You're still a part of everything I do,14,8
561,Jordin Sparks,Tattoo,2008,"You're on my heart, just like a tattoo",14,8
562,Jordin Sparks,Tattoo,2008,"I can't waste time, so give it a moment",14,8
563,Jordin Sparks,Tattoo,2008,I realize nothing's broken,14,8
564,Jordin Sparks,Tattoo,2008,Don't need to worry 'bout everything I've done,14,8
565,Jordin Sparks,Tattoo,2008,Live every second like it was my last one,14,8
566,Jordin Sparks,Tattoo,2008,"Don't look back, got a new direction",14,8
567,Jordin Sparks,Tattoo,2008,"I loved you once, and I needed protection",14,8
568,Jordin Sparks,Tattoo,2008,You're still a part of everything I do,14,8
569,Jordin Sparks,Tattoo,2008,"You're on my heart, just like a tattoo",14,8
570,Jordin Sparks,Tattoo,2008,"Just like a tattoo, I'll always have you",14,8
571,Baby Bash Featuring T-Pain,Cyclone,2008,She moves her body like a cyclone,23,7
572,Baby Bash Featuring T-Pain,Cyclone,2008,And she makes me wanna do it all night long,23,7
573,Baby Bash Featuring T-Pain,Cyclone,2008,Going hard when they turn the spotlights on,23,7
574,Baby Bash Featuring T-Pain,Cyclone,2008,Because she moves her body like a cyclone,23,7
575,Baby Bash Featuring T-Pain,Cyclone,2008,Just like a cyclone,23,7
576,Baby Bash Featuring T-Pain,Cyclone,2008,She moves her body like a cyclone,23,7
577,Baby Bash Featuring T-Pain,Cyclone,2008,And she makes me wanna do it all night long,23,7
578,Baby Bash Featuring T-Pain,Cyclone,2008,Going hard when they turn the spotlights on,23,7
579,Baby Bash Featuring T-Pain,Cyclone,2008,Because she moves her body like a cyclone,23,7
580,Baby Bash Featuring T-Pain,Cyclone,2008,A mighty cyclone,23,7
581,Baby Bash Featuring T-Pain,Cyclone,2008,Now look at that pepper on the back of that bumper,23,7
582,Baby Bash Featuring T-Pain,Cyclone,2008,She ain't even playing when she's shaking that rumper,23,7
583,Baby Bash Featuring T-Pain,Cyclone,2008,"And oh, you ain't know she get lower than a muffler",23,7
584,Baby Bash Featuring T-Pain,Cyclone,2008,Even with her girlfriends show stopping with a hustler,23,7
585,Baby Bash Featuring T-Pain,Cyclone,2008,The way she move her body she might see the Maserati,23,7
586,Baby Bash Featuring T-Pain,Cyclone,2008,She wanna put it on me tryna show me her tsunami,23,7
587,Baby Bash Featuring T-Pain,Cyclone,2008,She make it hard to copy always tight and never sloppy,23,7
588,Baby Bash Featuring T-Pain,Cyclone,2008,And got her entourage and her own paparazzi,23,7
589,Baby Bash Featuring T-Pain,Cyclone,2008,Now there she go again riding through the stormy weather,23,7
590,Baby Bash Featuring T-Pain,Cyclone,2008,You better button up if you wanna go get her,23,7
591,Baby Bash Featuring T-Pain,Cyclone,2008,"'Cause it is what it is, everybody wanna love her",23,7
592,Baby Bash Featuring T-Pain,Cyclone,2008,"But when she pop it, boy, you better run for cover",23,7
593,Baby Bash Featuring T-Pain,Cyclone,2008,She moves her body like a cyclone,23,7
594,Baby Bash Featuring T-Pain,Cyclone,2008,And she makes me wanna do it all night long,23,7
595,Baby Bash Featuring T-Pain,Cyclone,2008,Going hard when they turn the spotlights on,23,7
596,Baby Bash Featuring T-Pain,Cyclone,2008,Because she moves her body like a cyclone,23,7
597,Baby Bash Featuring T-Pain,Cyclone,2008,Just like a cyclone,23,7
